Plant_Species,Salmonella Typhimurium,Reference,Bit_1607,BitInterpretations
Artemisia chamaemelifolia,1,DOI:10.1590/S0102-695X2013000600002,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {19: [(7, 'C', 2, 'COC(C)(C)C(C)C')], 198: [(1, 'C', 2, 'CCC(C)(CC)OC')], 391: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 528: [(4, 'C', 1, 'CC(C)C')], 656: [(10, 'O', 0, '')], 675: [(1, 'C', 1, 'CC(C)(C)O')], 926: [(2, 'C', 0, ''), (3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 1019: [(4, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1060: [(1, 'C', 0, ''), (7, 'C', 0, '')], 1162: [(2, 'C', 1, 'CCC'), (6, 'C', 1, 'CCC')], 1258: [(3, 'C', 2, 'CCCC(C)C'), (5, 'C', 2, 'CCCC(C)C')], 1274: [(0, 'C', 1, 'CC'), (8, 'C', 1, 'CC'), (9, 'C', 1, 'CC')], 1325: [(3, 'C', 1, 'CCC'), (5, 'C', 1, 'CCC')], 1424: [(7, 'C', 1, 'CC(C)(C)O')], 1516: [(10, 'O', 2, 'CC(C)(C)OC(C)(C)C')], 1714: [(2, 'C', 2, 'CCCC(C)(C)O'), (6, 'C', 2, 'CCCC(C)(C)O')], 1730: [(10, 'O', 1, 'COC')]}; {80: [(4, 'C', 0, ''), (5, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 101: [(5, 'C', 2, 'C=C(C)CCC')], 114: [(11, 'C', 0, '')], 237: [(8, 'C', 2, 'CCC=C(C)C')], 357: [(4, 'C', 2, 'C=CCCC')], 385: [(6, 'C', 2, 'C/C=C(\\C)CC')], 392: [(12, 'C', 1, 'CC')], 401: [(4, 'C', 1, 'CCC'), (9, 'C', 1, 'CCC')], 479: [(3, 'C', 1, 'C=CC'), (8, 'C', 1, 'C=CC')], 694: [(3, 'C', 0, ''), (8, 'C', 0, ''), (14, 'C', 0, '')], 807: [(1, 'C', 0, ''), (6, 'C', 0, ''), (13, 'O', 0, '')], 906: [(14, 'C', 2, 'C=CC(C)(C)O')], 973: [(10, 'C', 2, 'CCCC(C)(C)O')], 1017: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC'), (7, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, ''), (12, 'C', 0, '')], 1125: [(9, 'C', 2, 'C=CCCC')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1308: [(10, 'C', 1, 'CCC')], 1366: [(15, 'C', 0, '')], 1485: [(14, 'C', 1, 'C=CC')], 1564: [(5, 'C', 1, 'CCC')], 1574: [(3, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1645: [(15, 'C', 1, 'C=C')], 1714: [(6, 'C', 1, 'C=C(C)C')], 1722: [(11, 'C', 1, 'CC(C)(C)O')], 1908: [(13, 'O', 1, 'CO')], 1999: [(11, 'C', 2, 'C=CC(C)(O)CC')]}; {80: [(4, 'C', 0, ''), (5, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 101: [(5, 'C', 2, 'C=C(C)CCC')], 114: [(11, 'C', 0, '')], 237: [(8, 'C', 2, 'CCC=C(C)C')], 357: [(4, 'C', 2, 'C=CCCC')], 385: [(6, 'C', 2, 'C/C=C(/C)CC')], 392: [(12, 'C', 1, 'CC')], 401: [(4, 'C', 1, 'CCC'), (9, 'C', 1, 'CCC')], 479: [(3, 'C', 1, 'C=CC'), (8, 'C', 1, 'C=CC')], 694: [(3, 'C', 0, ''), (8, 'C', 0, ''), (14, 'C', 0, '')], 807: [(1, 'C', 0, ''), (6, 'C', 0, ''), (13, 'O', 0, '')], 906: [(14, 'C', 2, 'C=CC(C)(C)O')], 973: [(10, 'C', 2, 'CCCC(C)(C)O')], 1017: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC'), (7, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, ''), (12, 'C', 0, '')], 1125: [(9, 'C', 2, 'C=CCCC')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1308: [(10, 'C', 1, 'CCC')], 1366: [(15, 'C', 0, '')], 1485: [(14, 'C', 1, 'C=CC')], 1564: [(5, 'C', 1, 'CCC')], 1574: [(3, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1645: [(15, 'C', 1, 'C=C')], 1714: [(6, 'C', 1, 'C=C(C)C')], 1722: [(11, 'C', 1, 'CC(C)(C)O')], 1908: [(13, 'O', 1, 'CO')], 1999: [(11, 'C', 2, 'C=CC(C)(O)CC')]}"
Artemisia scoparia,1,DOI:10.1177/1934578X20915034,1,"{80: [(8, 'C', 0, '')], 249: [(1, 'O', 2, 'cc(c)OC')], 310: [(6, 'C', 2, 'cccc(c)C')], 614: [(2, 'C', 2, 'ccc(OC)c(c)O')], 623: [(8, 'C', 1, 'cCC')], 694: [(9, 'C', 0, '')], 695: [(1, 'O', 0, '')], 807: [(4, 'O', 0, '')], 841: [(0, 'C', 1, 'CO')], 875: [(11, 'C', 1, 'ccc')], 940: [(9, 'C', 1, 'C=CC')], 1027: [(11, 'C', 2, 'cc(C)cc(c)O')], 1036: [(7, 'C', 2, 'ccc(cc)CC')], 1057: [(0, 'C', 0, '')], 1168: [(3, 'C', 2, 'ccc(O)c(c)O')], 1366: [(10, 'C', 0, '')], 1380: [(2, 'C', 0, ''), (3, 'C', 0, ''), (7, 'C', 0, '')], 1475: [(5, 'C', 2, 'cccc(c)O')], 1536: [(1, 'O', 1, 'COc')], 1602: [(4, 'O', 1, 'cO')], 1607: [(3, 'C', 1, 'cc(c)O')], 1640: [(9, 'C', 2, 'C=CCc')], 1645: [(10, 'C', 1, 'C=C')], 1740: [(8, 'C', 2, 'C=CCc(c)c')], 1750: [(5, 'C', 1, 'ccc'), (6, 'C', 1, 'ccc')], 1754: [(7, 'C', 1, 'cc(c)C')], 1873: [(5, 'C', 0, ''), (6, 'C', 0, ''), (11, 'C', 0, '')], 1970: [(2, 'C', 1, 'cc(c)O')]}"
Cinnamomum zeylanicum,1,10.1007/s10068-017-0241-9,1,"{80: [(8, 'C', 0, '')], 249: [(1, 'O', 2, 'cc(c)OC')], 310: [(6, 'C', 2, 'cccc(c)C')], 614: [(2, 'C', 2, 'ccc(OC)c(c)O')], 623: [(8, 'C', 1, 'cCC')], 694: [(9, 'C', 0, '')], 695: [(1, 'O', 0, '')], 807: [(4, 'O', 0, '')], 841: [(0, 'C', 1, 'CO')], 875: [(11, 'C', 1, 'ccc')], 940: [(9, 'C', 1, 'C=CC')], 1027: [(11, 'C', 2, 'cc(C)cc(c)O')], 1036: [(7, 'C', 2, 'ccc(cc)CC')], 1057: [(0, 'C', 0, '')], 1168: [(3, 'C', 2, 'ccc(O)c(c)O')], 1366: [(10, 'C', 0, '')], 1380: [(2, 'C', 0, ''), (3, 'C', 0, ''), (7, 'C', 0, '')], 1475: [(5, 'C', 2, 'cccc(c)O')], 1536: [(1, 'O', 1, 'COc')], 1602: [(4, 'O', 1, 'cO')], 1607: [(3, 'C', 1, 'cc(c)O')], 1640: [(9, 'C', 2, 'C=CCc')], 1645: [(10, 'C', 1, 'C=C')], 1740: [(8, 'C', 2, 'C=CCc(c)c')], 1750: [(5, 'C', 1, 'ccc'), (6, 'C', 1, 'ccc')], 1754: [(7, 'C', 1, 'cc(c)C')], 1873: [(5, 'C', 0, ''), (6, 'C', 0, ''), (11, 'C', 0, '')], 1970: [(2, 'C', 1, 'cc(c)O')]}"
Coleus aromaticus,1,DOI:10.1155/2012/457150,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {1: [(1, 'C', 0, '')], 121: [(1, 'C', 2, 'cc(c)C(C)C')], 142: [(8, 'C', 2, 'cc(C)cc(c)O')], 235: [(5, 'C', 2, 'cccc(c)C')], 237: [(3, 'C', 1, 'cc(c)C')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 448: [(3, 'C', 2, 'ccc(c(c)O)C(C)C')], 598: [(1, 'C', 1, 'CC(C)c')], 805: [(4, 'C', 2, 'cccc(c)C')], 807: [(10, 'O', 0, '')], 875: [(8, 'C', 1, 'ccc')], 1013: [(6, 'C', 2, 'ccc(C)cc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (9, 'C', 0, '')], 1602: [(10, 'O', 1, 'cO')], 1607: [(9, 'C', 1, 'cc(c)O')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1823: [(6, 'C', 1, 'cc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, '')], 1875: [(9, 'C', 2, 'ccc(O)c(c)C')]}"
Coridothymus capitatus,1,DOI:10.1111/j.1600-0463.2005.apm1130101.x,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}"
Corydothymus capitatus,1,DOI:10.1016/j.foodcont.2005.11.009,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}"
Eugenia caryophyllus,1,DOI:10.1016/j.foodcont.2005.11.009,1,"{80: [(10, 'C', 0, '')], 94: [(9, 'C', 2, 'cccc(c)O')], 249: [(13, 'O', 2, 'cc(c)OC')], 310: [(8, 'C', 2, 'cccc(c)C')], 623: [(10, 'C', 1, 'cCC')], 650: [(2, 'O', 0, '')], 694: [(11, 'C', 0, '')], 695: [(3, 'O', 0, ''), (13, 'O', 0, '')], 807: [(1, 'C', 0, '')], 841: [(14, 'C', 1, 'CO')], 875: [(6, 'C', 1, 'ccc')], 934: [(4, 'C', 2, 'ccc(OC)c(c)O')], 940: [(11, 'C', 1, 'C=CC')], 1017: [(0, 'C', 1, 'CC')], 1027: [(6, 'C', 2, 'cc(C)cc(c)O')], 1035: [(1, 'C', 1, 'CC(=O)O')], 1036: [(7, 'C', 2, 'ccc(cc)CC')], 1057: [(0, 'C', 0, ''), (14, 'C', 0, '')], 1245: [(5, 'C', 2, 'ccc(OC)c(c)O')], 1366: [(12, 'C', 0, '')], 1380: [(4, 'C', 0, ''), (5, 'C', 0, ''), (7, 'C', 0, '')], 1468: [(3, 'O', 2, 'cc(c)OC(C)=O')], 1536: [(13, 'O', 1, 'cOC')], 1640: [(11, 'C', 2, 'C=CCc')], 1645: [(12, 'C', 1, 'C=C')], 1729: [(3, 'O', 1, 'COc')], 1740: [(10, 'C', 2, 'C=CCc(c)c')], 1750: [(8, 'C', 1, 'ccc'), (9, 'C', 1, 'ccc')], 1754: [(7, 'C', 1, 'cc(c)C')], 1775: [(1, 'C', 2, 'cOC(C)=O')], 1873: [(6, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1917: [(2, 'O', 1, 'C=O')], 1970: [(5, 'C', 1, 'cc(c)O'), (4, 'C', 1, 'cc(c)O')]}; {25: [(4, 'C', 2, 'C=C(C)CCC'), (2, 'C', 2, 'CCC=C(C)C')], 35: [(6, 'C', 1, 'C=C')], 61: [(13, 'C', 2, 'CCCC(C)C')], 455: [(7, 'C', 1, 'CC(C)C')], 519: [(12, 'C', 1, 'CC(C)C')], 574: [(5, 'C', 1, 'C=C(C)C')], 679: [(8, 'C', 1, 'CCC')], 835: [(14, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'C/C=C(/C)CC')], 903: [(5, 'C', 2, 'C=C(CC)C(C)C')], 926: [(3, 'C', 0, ''), (4, 'C', 0, ''), (8, 'C', 0, ''), (13, 'C', 0, ''), (14, 'C', 0, '')], 1019: [(7, 'C', 0, ''), (12, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (10, 'C', 0, ''), (11, 'C', 0, '')], 1060: [(9, 'C', 0, '')], 1072: [(3, 'C', 2, 'C=CCCC')], 1147: [(3, 'C', 1, 'CCC')], 1232: [(9, 'C', 1, 'CC(C)(C)C')], 1274: [(10, 'C', 1, 'CC'), (11, 'C', 1, 'CC')], 1325: [(13, 'C', 1, 'CCC')], 1330: [(9, 'C', 2, 'CC1CCC1(C)C')], 1366: [(6, 'C', 0, '')], 1380: [(1, 'C', 0, ''), (5, 'C', 0, '')], 1487: [(8, 'C', 2, 'CC1CC(C)(C)C1')], 1501: [(12, 'C', 2, 'CCC1C(C)CC1(C)C')], 1722: [(0, 'C', 1, 'CC')], 1738: [(4, 'C', 1, 'CCC'), (14, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, '')], 1934: [(7, 'C', 2, 'C=C(C)C1CCC1C')], 1979: [(1, 'C', 1, 'C=C(C)C')]}; {80: [(8, 'C', 0, '')], 249: [(1, 'O', 2, 'cc(c)OC')], 310: [(6, 'C', 2, 'cccc(c)C')], 614: [(2, 'C', 2, 'ccc(OC)c(c)O')], 623: [(8, 'C', 1, 'cCC')], 694: [(9, 'C', 0, '')], 695: [(1, 'O', 0, '')], 807: [(4, 'O', 0, '')], 841: [(0, 'C', 1, 'CO')], 875: [(11, 'C', 1, 'ccc')], 940: [(9, 'C', 1, 'C=CC')], 1027: [(11, 'C', 2, 'cc(C)cc(c)O')], 1036: [(7, 'C', 2, 'ccc(cc)CC')], 1057: [(0, 'C', 0, '')], 1168: [(3, 'C', 2, 'ccc(O)c(c)O')], 1366: [(10, 'C', 0, '')], 1380: [(2, 'C', 0, ''), (3, 'C', 0, ''), (7, 'C', 0, '')], 1475: [(5, 'C', 2, 'cccc(c)O')], 1536: [(1, 'O', 1, 'COc')], 1602: [(4, 'O', 1, 'cO')], 1607: [(3, 'C', 1, 'cc(c)O')], 1640: [(9, 'C', 2, 'C=CCc')], 1645: [(10, 'C', 1, 'C=C')], 1740: [(8, 'C', 2, 'C=CCc(c)c')], 1750: [(5, 'C', 1, 'ccc'), (6, 'C', 1, 'ccc')], 1754: [(7, 'C', 1, 'cc(c)C')], 1873: [(5, 'C', 0, ''), (6, 'C', 0, ''), (11, 'C', 0, '')], 1970: [(2, 'C', 1, 'cc(c)O')]}"
Lippia graveolens,1,DOI:10.3390/pathogens12101245,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {1: [(1, 'C', 0, '')], 121: [(1, 'C', 2, 'cc(c)C(C)C')], 142: [(8, 'C', 2, 'cc(C)cc(c)O')], 235: [(5, 'C', 2, 'cccc(c)C')], 237: [(3, 'C', 1, 'cc(c)C')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 448: [(3, 'C', 2, 'ccc(c(c)O)C(C)C')], 598: [(1, 'C', 1, 'CC(C)c')], 805: [(4, 'C', 2, 'cccc(c)C')], 807: [(10, 'O', 0, '')], 875: [(8, 'C', 1, 'ccc')], 1013: [(6, 'C', 2, 'ccc(C)cc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (9, 'C', 0, '')], 1602: [(10, 'O', 1, 'cO')], 1607: [(9, 'C', 1, 'cc(c)O')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1823: [(6, 'C', 1, 'cc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, '')], 1875: [(9, 'C', 2, 'ccc(O)c(c)C')]}"
